,service,flag,src_bytes,dst_bytes,count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,label
27144,24,9,241,2317,1,0,1,0,255,1,0,0,0
46265,21,5,0,0,266,1,0.09,0.05,24,0.09,0.05,1,1
18926,41,5,0,0,106,1,0.08,0.06,13,0.05,0.06,1,1
31678,57,5,0,0,179,1,0.1,0.06,15,0.06,0.06,1,1
19775,49,5,0,0,272,1,0.03,0.06,7,0.03,0.09,1,1
5775,54,9,1171,283,1,0,1,0,169,0.79,0.04,0,0
27690,20,5,0,0,292,1,0.08,0.05,22,0.09,0.05,1,1
40974,14,9,8,0,1,0,1,0,224,1,0,0,1
27699,14,9,8,0,1,0,1,0,41,1,0,0,1
9193,49,5,0,0,229,1,0.01,0.06,3,0.01,0.05,1,1
18817,24,9,213,2445,5,0,1,0,255,1,0,0,0
16770,2,5,0,0,122,1,0.16,0.06,16,0.06,0.07,1,1
33700,14,9,18,0,1,0,1,0,170,1,0,0,1
19910,1,9,12,56,1,0,1,0,1,1,0,0,0
12581,20,9,5336,0,12,0,1,0,81,0.44,0.02,0,0
42632,12,9,30,0,1,0,1,0,55,0.16,0.03,0,0
9006,24,1,0,0,1,0,1,0,80,1,0,0,0
22101,24,9,204,50390,1,0,1,0,255,1,0,0,0
40739,49,5,0,0,147,1,0.13,0.05,16,0.06,0.07,1,1
35901,24,9,158,43464,1,0,1,0,255,1,0,0,0
30570,68,5,0,0,269,1,0.06,0.05,15,0.06,0.05,1,1
20402,24,9,311,397,17,0,1,0,255,1,0,0,0
14445,24,9,216,7384,30,0,1,0,255,1,0,0,0
37828,20,5,0,0,207,1,0.09,0.06,19,0.07,0.07,1,1
6573,24,9,153,35215,1,0,1,0,255,1,0,0,0
41728,20,9,740,0,2,0,1,0,57,0.27,0.02,0,0
8739,24,9,159,9533,1,0,1,0,255,1,0,0,0
46430,20,9,2194619,0,2,0,1,0,114,0.45,0.02,0,0
7931,24,9,192,22691,1,0,1,0,255,1,0,0,0
22708,10,2,0,0,214,0,0.01,0.07,2,0.01,0.08,0,1
29650,49,9,1,0,6,0,1,0,6,0.02,0.28,0,1
3243,49,1,0,0,113,0,0.14,0.06,16,0.06,0.07,0,1
49848,54,9,988,331,1,0,1,0,143,0.37,0.04,0,0
12710,24,9,156,876,1,0,1,0,241,1,0,0,0
8721,24,9,337,664,2,0,1,0,255,1,0,0.01,0
10853,24,9,232,1380,2,0,1,0,253,0.99,0.01,0,0
986,63,5,0,0,262,1,0.03,0.06,7,0.03,0.09,1,1
7085,49,5,0,0,256,1,0.05,0.05,9,0.04,0.08,1,1
25642,24,9,508,10160,19,0,1,0,255,1,0,0,0
14640,12,9,45,81,125,0,1,0,254,1,0.01,0,0
46527,36,5,0,0,18,1,0.06,0.28,1,0,0.09,1,1
49796,24,9,296,706,2,0.5,1,0,255,1,0,0,0
31145,12,9,44,125,110,0,1,0,253,0.99,0.01,0,0
29428,54,9,889,334,1,0,1,0,142,0.45,0.03,0,0
34244,24,1,0,0,259,0,0.03,0.07,9,0.04,0.08,0,1
48754,44,9,147,105,4,0,0.5,0.5,2,0.01,0.85,0,0
25821,24,9,153,4194,2,0,1,0,255,1,0,0,0
36858,24,9,291,910,13,0,1,0,255,1,0,0,0
14516,24,9,319,176,19,0.05,1,0,255,1,0,0.01,0
19530,54,9,903,388,1,0,1,0,59,0.23,0.58,0.58,0
2638,7,5,0,0,255,1,0.04,0.06,10,0.04,0.07,1,1
33819,24,9,339,11529,12,0,1,0,255,1,0,0,0
36044,44,1,0,0,511,0.44,0,1,1,0,1,0.4,1
17894,24,5,0,0,2,0.5,1,0,59,1,0,0.02,0
43248,43,9,48,48,1,0,1,0,28,0.38,0.03,0,0
29980,44,9,516,4,124,0,1,0,124,1,0,0,0
14407,24,9,254,1529,10,0,1,0,255,1,0,0,0
39081,49,5,0,0,145,1,0.03,0.06,3,0.03,0.12,1,1
5418,15,9,30,0,2,0,1,0,202,1,0,0,0
11150,29,5,0,0,227,1,0.05,0.07,1,0,0.08,1,1
36948,24,9,147,425,1,0,1,0,246,1,0,0,0
17958,4,5,0,0,251,1,0.08,0.06,3,0.01,0.07,1,1
49416,60,9,162,4795,1,0,1,0,21,0.18,0.03,0.02,0
45700,49,5,0,0,174,1,0.13,0.06,22,0.09,0.06,1,1
37121,4,5,0,0,273,1,0.03,0.07,8,0.03,0.07,1,1
29297,68,5,0,0,228,1,0.04,0.06,8,0.03,0.06,1,1
46793,24,9,511,9515,17,0,1,0,255,1,0,0,0
12751,24,9,271,583,5,0,1,0,255,1,0,0,0
40012,14,9,8,0,1,0,1,0,89,1,0,0,1
32553,54,9,1163,362,1,0,1,0,178,0.71,0.05,0,0
11365,24,9,226,4306,7,0,1,0,255,1,0,0,0
26684,30,5,0,0,58,1,0.38,0.05,22,0.09,0.04,1,1
1927,12,9,46,46,115,0,0.99,0.02,254,1,0.01,0,0
38563,49,5,0,0,128,1,0.12,0.05,25,0.1,0.05,1,1
23999,24,9,220,2486,22,0,1,0,255,1,0,0,0
34506,24,9,309,9991,6,0,1,0,255,1,0,0,0
41240,13,5,0,0,179,1,0.09,0.06,16,0.06,0.06,1,1
46192,49,9,1,0,15,0,0.73,0.13,11,0.04,0.84,0.03,1
278,60,9,279,9598,1,0,1,0,113,0.45,0.01,0.8,0
25997,24,9,232,193,1,0,1,0,255,1,0,0.06,0
18979,24,9,210,738,3,0,1,0,255,1,0,0,0
264,24,9,167,709,1,0,1,0,255,1,0,0,0
26237,24,2,0,0,1,0,1,0,248,0.97,0.01,0,0
16125,4,5,0,0,223,1,0.09,0.06,20,0.08,0.07,1,1
25827,24,9,202,1737,6,0,1,0,255,1,0,0,0
2920,60,5,0,0,66,1,0.24,0.06,57,0.22,0.03,1,1
24698,14,9,8,0,1,0,1,0,81,1,0,0,1
14880,49,5,0,0,59,1,0.14,0.07,8,0.03,0.05,1,1
1678,13,2,0,0,257,0,0.05,0.07,13,0.05,0.07,0,1
1863,63,2,0,0,186,0,0.09,0.06,17,0.07,0.07,0,1
21564,54,9,2620,326,1,0,1,0,183,0.72,0.02,0,0
8033,49,5,0,0,130,1,0.08,0.07,11,0.04,0.06,1,1
19372,24,9,301,11689,7,0,1,0,255,1,0,0,0
36852,12,9,44,70,248,0,1,0.01,254,1,0.01,0,0
17061,15,9,1032,0,510,0,1,0,23,0.09,0.18,0,1
1507,24,9,210,1863,7,0,1,0,255,1,0,0,0
31839,49,5,0,0,89,1,0.13,0.06,1,0,0.07,1,1
15969,24,9,221,269,9,0,1,0,255,1,0,0,0
36383,41,5,0,0,130,1,0.15,0.05,20,0.08,0.05,1,1
42920,14,9,8,0,1,0,1,0,80,1,0,0,1
35476,24,9,317,248,5,0,1,0,255,1,0,0.01,0
17938,0,2,1435,3074,1,0,1,0,13,0.12,0.02,0,0
19018,20,1,0,0,216,0,0,0.07,1,0,0.09,0,1
42416,24,9,289,342,3,0,1,0,255,1,0,0,0
44847,24,9,327,5939,3,0,1,0,255,1,0,0,0
14914,54,9,1173,330,1,0,1,0,32,0.94,0.06,0,0
23834,49,5,0,0,169,1,0.08,0.07,2,0.01,0.07,1,1
48529,49,5,0,0,160,1,0.06,0.08,10,0.04,0.07,1,1
34095,24,9,319,10093,1,0,1,0,255,1,0,0,0
48018,24,9,196,2465,25,0,1,0,255,1,0,0,0
11815,24,9,254,1133,22,0,1,0,246,1,0,0,0
44972,24,9,224,788,5,0,1,0,255,1,0,0,0
42450,49,5,0,0,187,1,0.07,0.06,4,0.02,0.07,1,1
49201,63,5,0,0,229,1,0.03,0.07,14,0.05,0.07,1,1
49566,17,5,0,0,149,1,0.01,0.05,2,0.01,0.05,1,1
48154,49,9,105,0,2,0,1,0,22,0.37,0.05,0,0
3735,54,9,1769,331,1,0,1,0,167,0.63,0.03,0,0
47151,49,9,1,0,29,0,0.86,0.07,30,0.12,0.69,0.05,1
39227,54,9,1337,284,1,0,1,0,150,0.71,0.29,0,0
30173,20,5,0,0,72,1,0.24,0.06,77,0.3,0.02,1,1
29746,54,9,2901,389,1,0,1,0,180,0.46,0.1,0.02,0
30030,49,5,0,0,164,1,0.1,0.05,16,0.06,0.06,1,1
32584,37,5,0,0,92,1,0.16,0.07,10,0.04,0.07,1,1
21448,17,5,0,0,140,1,0.04,0.06,8,0.03,0.06,1,1
13551,49,1,0,0,511,0.11,0,1,1,0,1,0.13,1
44482,44,9,147,105,1,0,1,0,1,0,0.73,0,0
26877,24,9,357,281,1,0,1,0,255,1,0,0,0
48452,15,9,520,0,153,0,1,0,255,1,0,0,1
2891,12,9,46,46,5,0,0.2,0.4,111,0.96,0.02,0,0
20100,60,5,0,0,23,1,0.52,0.09,62,0.24,0.02,1,1
13428,24,1,0,0,1,0,1,0,255,1,0,0,0
34112,24,9,215,2055,13,0,1,0,255,1,0,0,0
32005,20,9,16787,0,12,0,1,0,30,0.15,0.02,0.01,0
15297,54,9,1339,334,1,0,1,0,183,0.65,0.08,0.01,0
10778,24,9,220,9768,14,0,1,0,255,1,0,0,0
2632,49,5,0,0,216,1,0.04,0.06,13,0.05,0.06,1,1
8148,49,5,0,0,37,1,0.08,0.14,19,0.07,0.08,1,1
276,68,5,0,0,258,1,0.04,0.05,10,0.04,0.05,1,1
12209,24,9,230,10828,4,0,1,0,255,1,0,0,0
123,24,9,328,275,9,0,1,0,250,0.98,0.01,0,0
8986,49,5,0,0,131,1,0.13,0.07,1,0,0.06,1,1
17674,49,1,0,0,227,0,0,0.07,1,0,0.09,0,1
17994,47,5,0,0,229,1,0.06,0.06,8,0.03,0.07,1,1
44974,29,5,0,0,229,1,0.02,0.06,4,0.02,0.07,1,1
15659,44,9,147,0,4,0,0.25,0.75,1,0.02,0.6,0,0
10794,24,9,204,254,14,0,1,0,255,1,0,0,0
6151,68,5,0,0,236,1,0.01,0.06,10,0.04,0.07,1,1
48243,20,9,14052,0,17,0,1,0,83,0.45,0.04,0,0
12175,24,9,211,1565,6,0,1,0,255,1,0,0,0
18243,49,4,0,0,1,0,1,0,1,0,0.94,0,1
27002,49,5,0,0,127,1,0.16,0.06,20,0.11,0.07,1,1
17627,12,9,46,74,259,0,1,0,236,0.93,0.01,0,0
21725,14,9,8,0,1,0,1,0,85,1,0,0,1
39161,49,4,0,0,1,0,1,0,1,0,0.79,0,1
30419,24,9,219,2420,3,0,1,0,255,1,0,0,0
42384,29,1,0,0,218,0,0.09,0.06,20,0.08,0.07,0,1
49136,20,9,1766,0,1,0,1,0,102,0.4,0.02,0,0
2586,4,1,0,0,231,0,0.03,0.06,7,0.03,0.07,0,1
27168,24,9,200,7139,5,0,1,0,255,1,0,0,0
45924,24,9,159,24735,1,0,1,0,255,1,0,0,0
23619,24,9,327,1041,3,0,1,0,255,1,0,0.01,0
9823,12,9,44,131,23,0,0.96,0.09,255,1,0,0,0
48047,49,5,0,0,144,1,0.1,0.06,33,0.13,0.05,1,1
45637,13,5,0,0,210,1,0.06,0.06,11,0.04,0.07,1,1
19348,60,5,0,0,28,0.96,0.21,0.18,26,0.1,0.05,1,1
46299,20,9,501760,0,2,0,1,0,57,0.43,0.04,0,0
30544,24,9,146,424,8,0,1,0,255,1,0,0,0
7719,24,1,0,0,1,0,1,0,232,1,0,0,0
4080,17,5,0,0,143,1,0.09,0.06,5,0.02,0.09,1,1
14039,69,5,0,0,232,1,0.06,0.06,14,0.05,0.07,1,1
428,60,9,105,1401,1,0,1,0,1,0.01,0.07,0,0
16159,19,9,230,767,1,0,1,0,59,0.23,0.02,0,0
2719,21,5,0,0,47,1,0.28,0.11,13,0.05,0.08,1,1
36260,30,5,0,0,150,1,0.11,0.05,1,0,0.06,1,1
23046,46,1,0,0,254,0,0.08,0.06,20,0.08,0.06,0,1
25865,36,1,0,0,269,0,0.07,0.06,18,0.07,0.08,0,1
1292,24,9,330,13508,7,0,1,0,24,1,0,0,0
23933,48,5,0,0,146,1,0.17,0.05,25,0.1,0.05,1,1
36397,66,5,0,0,147,1,0.16,0.05,23,0.09,0.05,1,1
43791,49,4,1,0,2,0,1,0,2,0.01,0.73,0,1
35900,15,9,1032,0,164,0,1,0,164,0.64,0.01,0,1
16465,44,9,146,105,2,0,0.5,1,3,0.01,0.52,0,0
16734,24,9,217,589,10,0,1,0,255,1,0,0,0
19694,54,9,930,333,3,0,0.33,1,160,0.79,0.04,0,0
23943,49,5,0,0,173,1,0.06,0.06,10,0.04,0.06,1,1
6658,49,5,0,0,162,1,0.07,0.06,12,0.05,0.07,1,1
11281,49,5,0,0,299,1,0.05,0.05,2,0.01,0.08,1,1
23761,24,9,227,314,3,0,1,0,255,1,0,0,0
16995,49,5,0,0,202,1,0,0.07,2,0.01,0.09,1,1
14408,68,5,0,0,239,1,0.08,0.06,19,0.07,0.07,1,1
1683,24,9,315,2777,4,0,1,0,255,1,0,0,0
25982,15,9,1032,0,215,0,1,0,215,0.84,0.01,0,1
26993,24,9,348,599,13,0,1,0,255,1,0,0,0
15543,24,9,238,6722,2,0,1,0,255,1,0,0,0
23348,9,4,0,0,1,0,1,0,1,0.01,0.05,0,1
18016,24,1,0,0,1,0,1,0,255,1,0,0,0
39424,24,9,297,3468,2,0,1,0,255,1,0,0,0
6472,24,9,221,4951,24,0,1,0,255,1,0,0,0
27654,24,9,251,10915,1,0,1,0,255,1,0,0,0
12963,49,4,1,0,2,0,1,0,2,0.01,0.29,0,1
38255,54,9,1535,338,1,0,1,0,91,0.21,0.03,0.01,0
21692,24,1,0,0,1,0,1,0,239,1,0,0,0
30398,63,5,0,0,209,1,0.06,0.06,13,0.05,0.06,1,1
38624,49,5,0,0,260,1,0.02,0.06,11,0.04,0.09,1,1
36736,12,9,43,43,106,0,1,0,255,1,0,0,0
18446,29,5,0,0,268,1,0.07,0.06,20,0.08,0.06,1,1
34767,24,9,54540,8314,4,0,1,0,61,1,0,0,1
15016,14,9,30,0,2,0,0.5,1,3,0.01,0.01,0,0
36147,24,9,319,406,10,0,1,0,255,1,0,0,0
2024,12,9,42,42,176,0,1,0,255,1,0,0,0
47922,49,5,0,0,126,1,0.03,0.06,6,0.02,0.06,1,1
24567,38,5,0,0,137,1,0.15,0.06,20,0.08,0.06,1,1
34865,41,5,0,0,105,1,0.14,0.06,18,0.07,0.07,1,1
33532,66,5,0,0,126,1,0.04,0.06,5,0.02,0.07,1,1
34085,24,9,194,2761,9,0,1,0,255,1,0,0,0
20000,12,9,46,78,259,0,1,0.01,255,1,0,0,0
19203,44,9,147,105,3,0,0.33,0.67,2,0.01,0.52,0,0
24386,48,5,0,0,121,1,0.14,0.06,17,0.07,0.06,1,1
46350,12,9,45,138,227,0,1,0,246,0.96,0.01,0,0
34245,49,4,1,0,2,0,1,0,2,0.01,0.33,0,1
13335,12,9,44,126,13,0,1,0,254,1,0.01,0,0
36911,49,5,0,0,107,1,0.17,0.06,12,0.05,0.08,1,1
37450,66,5,0,0,64,1,0.2,0.06,13,0.05,0.04,1,1
595,20,5,0,0,228,1,0.02,0.06,4,0.02,0.07,1,1
38820,44,1,0,0,381,0.09,0,1,1,0,1,0.11,1
7530,54,9,1401,494,1,0,1,0,12,0.05,0.02,0,0
32219,49,5,0,0,170,1,0.02,0.06,18,0.07,0.07,1,1
11370,20,9,567,0,1,0,1,0,107,0.2,0.6,0,0
34321,49,5,0,0,87,1,0.21,0.06,3,0.01,0.07,1,1
43650,20,9,26,0,1,0,1,0,54,0.83,0.33,0,0
28884,49,5,0,0,224,1,0,0.07,1,0,0.09,1,1
29538,54,9,844,326,1,0,1,0,140,0.73,0.13,0,0
44869,41,5,0,0,139,1,0.12,0.06,17,0.07,0.07,1,1
17784,24,9,294,7590,3,0,1,0,255,1,0,0,0
3019,24,9,317,23436,5,0,1,0,255,1,0,0,0
9662,24,9,289,7525,19,0,1,0,255,1,0,0.01,0
30596,24,9,318,1342,6,0,1,0,255,1,0,0,0
25213,49,9,105,0,1,0,1,0,247,0.97,0.01,0,0
15740,24,1,0,0,1,0,1,0,160,1,0,0,0
22628,24,9,334,2488,7,0,1,0,221,1,0,0,0
26809,24,9,301,782,3,0,1,0,255,1,0,0,0
22279,4,9,9,38,1,0,1,0,7,0.03,0.03,0,0
39220,24,9,307,2649,7,0,1,0,255,1,0,0,0
20849,2,5,0,0,221,1,0.04,0.08,9,0.04,0.09,1,1
48566,24,9,349,741,5,0,1,0,255,1,0,0,0
31977,12,9,44,130,141,0,1,0,254,1,0.01,0,0
39494,24,9,332,2870,4,0,1,0,255,1,0,0,0
36491,44,1,0,0,511,0.14,0,1,1,0,1,0.24,1
14479,34,5,0,0,136,1,0.15,0.06,19,0.07,0.07,1,1
40433,12,9,29,0,1,0,1,0,2,0.18,0.36,0,0
1919,7,1,0,0,258,0,0.03,0.07,9,0.04,0.07,0,1
12606,24,9,207,765,34,0,1,0,255,1,0,0,0
34219,24,9,236,857,31,0,1,0,255,1,0,0,0
17645,24,9,241,1035,6,0,1,0,255,1,0,0.01,0
31798,24,9,231,3357,2,0,1,0,255,1,0,0,0
32263,49,5,0,0,178,1,0.03,0.07,17,0.07,0.06,1,1
41221,2,1,0,0,117,0,0.09,0.07,11,0.04,0.07,0,1
28711,49,5,0,0,131,1,0.01,0.05,1,0,0.05,1,1
30263,24,9,282,2573,9,0,1,0,122,1,0,0,0
1793,24,9,182,886,3,0,1,0,255,1,0,0,0
29763,24,9,319,1716,8,0,1,0,80,1,0,0,0
30695,24,9,300,1197,1,0,1,0,255,1,0,0,0
4692,24,9,283,1366,25,0,1,0,255,1,0,0,0
2747,24,1,0,0,1,0,1,0,206,1,0,0,0
39973,15,9,1032,0,218,0,1,0,255,1,0,0,1
37770,24,9,165,426,1,0,1,0,255,1,0,0,0
15516,12,9,45,45,146,0,1,0,196,0.77,0.01,0,0
2327,15,9,1032,0,311,0,1,0,255,1,0,0,1
10493,24,9,210,4826,5,0,1,0,255,1,0,0,0
44991,1,6,529596,216664,1,1,1,0,3,1,0,0.33,0
10669,2,5,0,0,13,1,0.38,0.31,5,0.02,0.09,1,1
17502,24,9,283,4770,19,0,1,0,255,1,0,0,0
30877,24,9,229,1610,10,0,1,0,255,1,0,0,0
36502,24,9,310,5165,6,0,1,0,9,1,0,0,0
43672,12,9,46,46,117,0,0.99,0.02,254,1,0.01,0,0
30854,19,9,1206,2447,1,0,1,0,73,0.29,0.02,0,1
339,49,1,0,0,139,0,0.07,0.06,6,0.02,0.09,0,1
41887,5,5,0,0,262,1,0.07,0.06,20,0.08,0.07,1,1
32048,24,9,356,7623,14,0,1,0,255,1,0,0,0
24566,49,5,0,0,96,1,0.12,0.06,7,0.03,0.07,1,1
37681,24,9,267,1206,11,0,1,0,255,1,0,0,0
31272,33,1,0,0,251,0,0.07,0.07,17,0.07,0.07,0,1
35190,12,9,44,76,148,0,1,0,254,1,0.01,0,0
2496,24,1,0,0,1,0,1,0,249,1,0,0,0
28516,68,5,0,0,272,1,0,0.06,1,0,0.08,1,1
20595,24,9,233,3510,11,0,1,0,255,1,0,0,0
4299,68,5,0,0,200,1,0.01,0.07,3,0.01,0.08,1,1
26741,19,9,231,770,1,0,1,0,1,1,0,0,0
7924,13,5,0,0,244,1,0.02,0.06,4,0.02,0.08,1,1
35315,20,9,14189,0,3,0,1,0,53,0.11,0.08,0,0
23903,44,9,146,105,2,0,1,0,2,0.01,0.54,0,0
49242,49,5,0,0,278,1,0,0.06,7,0.03,0.07,1,1
515,14,9,30,0,2,0,0.5,1,28,0.11,0.01,0,0
22354,49,1,0,0,1,0,1,0,2,0.04,1,0,1
26710,24,1,0,0,1,0,1,0,255,1,0,0,0
30391,20,9,95,0,2,0,1,0,93,1,0,0,0
37704,49,5,0,0,111,1,0.17,0.06,15,0.06,0.06,1,1
14402,24,9,322,270,4,0,1,0,251,0.98,0.01,0,0
23155,24,9,294,1718,7,0,1,0,255,1,0,0.02,0
48659,24,9,236,870,20,0,1,0,255,1,0,0,0
6837,15,9,520,0,436,0,1,0,26,1,0,0,1
43247,24,9,332,1349,15,0,1,0,15,1,0,0,0
23151,12,9,44,125,236,0,1,0,253,0.99,0.01,0,0
1218,24,9,259,275,23,0,1,0,164,1,0,0,0
30653,17,5,0,0,146,1,0.12,0.05,2,0.01,0.07,1,1
15523,12,9,42,72,249,0,1,0,233,0.91,0.01,0,0
38125,24,9,205,5905,41,0,1,0,255,1,0,0,0
34359,67,5,0,0,257,1,0.03,0.06,7,0.03,0.07,1,1
12563,24,9,337,2055,41,0,1,0,255,1,0,0,0
837,24,9,303,458,1,0,1,0,255,1,0,0,0
47215,18,5,0,0,63,1,0.27,0.06,42,0.26,0.03,1,1
37567,24,9,230,9586,1,0,1,0,255,1,0,0.02,0
8343,49,1,0,0,96,0,0.09,0.06,9,0.04,0.05,0,1
39003,47,9,52,1171,1,0,1,0,1,0.01,0.08,0,0
35644,24,9,218,310,15,0,1,0,255,1,0,0,0
43040,24,9,188,791,2,0,1,0,255,1,0,0,0
20261,12,9,44,127,75,0,1,0,254,1,0.01,0,0
46525,49,5,0,0,125,1,0.05,0.06,14,0.05,0.06,1,1
40122,57,5,0,0,291,1,0.05,0.06,16,0.06,0.07,1,1
31664,15,9,1032,0,217,0,1,0,217,0.85,0.01,0,1
45592,24,9,234,3609,7,0,1,0,255,1,0,0,0
16365,44,1,0,0,510,0.08,0,1,1,0,1,0.13,1
1811,24,9,316,473,1,0,1,0,255,1,0,0,0
16725,44,9,146,105,2,0,1,0,2,0.01,0.46,0,0
36225,24,9,186,3512,5,0,1,0,223,1,0,0,0
27,24,9,227,6588,5,0,1,0,255,1,0,0,0
30509,67,5,0,0,263,1,0.05,0.05,14,0.05,0.05,1,1
4015,29,5,0,0,292,1,0.08,0.05,24,0.09,0.05,1,1
22912,24,9,332,334,11,0,1,0,255,1,0,0,0
35976,24,9,168,414,1,0,1,0,255,1,0,0,0
42635,12,9,45,153,130,0,1,0,255,1,0,0,0
946,60,5,0,0,29,1,0.07,0.14,62,0.24,0.02,1,1
11084,54,9,906,408,1,0,1,0,215,0.32,0.09,0.68,0
6128,24,9,230,569,11,0,1,0,126,1,0,0,0
3261,24,9,282,8171,1,0,1,0,255,1,0,0,0
38695,35,4,0,0,82,0,0.02,0.54,2,0.01,0.18,0,1
39743,49,9,105,146,4,0,0.25,0.5,240,0.94,0.01,0,0
10880,49,5,0,0,206,1,0.05,0.06,16,0.06,0.07,1,1
39033,24,5,0,0,35,1,0.34,0.11,64,0.25,0.02,1,1
20123,24,9,330,240,5,0,1,0,255,1,0,0,0
41047,24,9,322,4965,3,0,1,0,255,1,0,0,0
9047,24,9,309,752,3,0,1,0,255,1,0,0,0
42799,7,1,0,0,209,0,0.01,0.08,3,0.01,0.1,0,1
22727,20,9,12,0,1,0,1,0,64,0.27,0.07,0,0
40887,24,9,298,10736,16,0,1,0,255,1,0,0,0
13090,21,5,0,0,206,1,0.12,0.05,24,0.09,0.05,1,1
39075,24,9,427,338,3,0,1,0,255,1,0,0,0
7544,24,1,0,0,1,0,1,0,253,1,0,0,0
46735,24,4,43232,7300,6,0,1,0,255,1,0,0,1
23083,24,9,297,784,17,0,1,0,255,1,0,0,0
47789,20,9,88382,0,14,0,1,0,96,0.59,0.02,0,0
14703,60,9,889,558164,1,0,1,0,6,0.33,0.11,0,0
26469,14,9,8,0,1,0,1,0,36,1,0,0,1
9367,32,5,0,0,131,1,0.15,0.06,19,0.07,0.07,1,1
42382,20,9,2194619,0,2,0,1,0,59,0.2,0.06,0.01,0
9406,49,1,0,0,141,0,0.08,0.06,6,0.02,0.07,0,1
5186,65,9,181,0,5,0,1,0,27,0.11,0.01,0,0
21961,44,4,1,0,2,0,1,0,2,0.01,0.68,0,1
9725,15,9,520,0,440,0,1,0,255,1,0,0,1
15477,24,9,247,2265,8,0,1,0,255,1,0,0,0
3013,49,10,0,0,1,1,1,0,1,0.01,0.93,0.94,1
7322,24,9,189,18004,9,0,1,0,255,1,0,0,0
13780,54,9,1809,327,1,0,1,0,196,0.77,0.02,0,0
33939,12,9,45,45,122,0,1,0,230,0.9,0.01,0,0
29217,49,10,0,0,1,1,1,0,1,0.03,0.71,0.74,1
19179,24,9,200,6529,23,0,1,0,255,1,0,0,0
8245,49,4,1,0,2,0,1,0,2,0.01,0.47,0,1
9345,24,9,303,312,11,0,1,0,255,1,0,0,0
14770,24,9,242,1408,12,0,1,0,255,1,0,0,0
40031,49,9,28,0,11,0,1,0,11,0.05,0.73,0.03,1
28231,12,9,45,77,121,0,1,0,254,1,0.01,0,0
7172,24,9,292,8277,12,0,1,0,181,1,0,0,0
49670,20,9,7196,0,8,0,1,0,56,0.93,0.13,0,0
46646,49,5,0,0,266,1,0.07,0.06,16,0.06,0.07,1,1
23754,24,9,199,1533,2,0,1,0,255,1,0,0,0
25554,15,9,1032,0,359,0,1,0,100,0.52,0.04,0.01,1
31579,24,9,258,2921,2,0,1,0,255,1,0,0,0
3221,30,5,0,0,4,1,0.5,0.75,2,0.01,0.08,1,1
32361,69,5,0,0,180,1,0.06,0.06,12,0.05,0.06,1,1
48509,14,9,8,0,1,0,1,0,150,1,0,0,1
29025,32,5,0,0,216,1,0.06,0.06,12,0.05,0.06,1,1
3610,24,9,306,784,34,0,1,0,242,1,0,0,0
9037,54,9,1026,328,2,0,0.5,1,192,0.75,0.02,0,0
10553,64,9,36,0,2,0,0.5,1,81,0.25,0.04,0,0
21914,24,9,167,4659,1,0,1,0,255,1,0,0,0
19508,24,9,248,2242,25,0,1,0,255,1,0,0.01,0
6871,14,9,8,0,1,0,1,0,86,1,0,0,1
12893,24,9,263,1630,2,0,1,0,226,0.96,0.01,0,0
34745,24,9,218,434,2,0,1,0,255,1,0,0,0
46303,6,5,0,0,108,1,0.03,0.07,3,0.01,0.06,1,1
35955,24,9,308,2698,1,0,1,0,244,0.96,0.02,0,0
20371,49,1,0,0,2,0,0.5,1,1,0,0.44,0,1
42693,40,5,0,0,141,1,0.07,0.06,2,0.01,0.06,1,1
13386,24,9,346,4291,10,0,1,0,255,1,0,0,0
4905,14,9,8,0,1,0,1,0,141,1,0,0,1
17681,49,5,0,0,133,1,0.04,0.06,14,0.05,0.07,1,1
9298,49,5,0,0,178,0.99,0.01,0.07,20,0.08,0.07,1,1
32257,24,9,233,2678,2,0,1,0,255,1,0,0,0
3247,54,9,921,390,1,0,1,0,26,0.1,0.07,0.81,0
30969,20,9,554,0,2,0,1,0,2,0.06,0.09,0,0
43143,68,5,0,0,142,1,0.03,0.06,3,0.01,0.08,1,1
43931,37,5,0,0,86,1,0.12,0.07,5,0.02,0.07,1,1
15281,49,5,0,0,161,1,0.12,0.06,18,0.07,0.07,1,1
16472,49,5,0,0,297,1,0.02,0.06,7,0.03,0.07,1,1
26208,1,9,11396904,430260,2,0,1,0,2,0.03,0.09,0,0
22343,60,2,0,0,264,0,0.01,0.06,3,0.01,0.07,0,1
9456,24,9,179,5592,2,0,1,0,255,1,0,0,0
14209,24,9,247,1342,9,0,1,0,255,1,0,0,0
19542,63,9,0,4,1,0,1,0,2,0.06,1,0,1
26957,14,9,8,0,1,0,1,0,46,1,0,0,1
25468,52,5,0,0,223,1,0.04,0.05,9,0.04,0.06,1,1
28035,15,9,1032,0,511,0,1,0,13,0.05,0.25,0,1
9261,24,9,203,1792,32,0,1,0,255,1,0,0,0
22911,24,9,217,1786,1,0,1,0,255,1,0,0,0
22593,18,5,0,0,35,1,0.29,0.11,52,0.25,0.02,0.99,1
18724,54,9,16441,329,1,0,1,0,159,0.94,0.11,0,0
14315,19,9,239,769,1,0,1,0,42,0.27,0.04,0.01,0
28767,24,9,237,2650,8,0,1,0,255,1,0,0,0
38051,44,4,1,0,2,0,1,0,2,0.01,0.68,0,1
