,service,flag,src_bytes,dst_bytes,count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,label
343,24,9,226,1301,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
344,5,5,0,0,211,1.0,0.08,0.07,12,0.05,0.08,1.0,1
345,65,9,78,0,20,0.0,0.4,0.1,16,0.06,0.01,0.0,0
346,49,5,0,0,208,1.0,0.01,0.07,5,0.02,0.07,1.0,1
347,24,1,0,0,1,0.0,1.0,0.0,38,1.0,0.0,0.0,0
348,10,5,0,0,268,1.0,0.07,0.06,19,0.07,0.07,1.0,1
349,49,1,0,0,1,0.0,1.0,0.0,2,0.03,1.0,0.0,1
350,49,1,0,0,2,0.0,0.5,1.0,1,0.0,0.53,0.0,1
351,24,9,294,3327,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
352,58,5,0,0,286,1.0,0.01,0.05,3,0.01,0.05,1.0,1
353,24,9,220,1249,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
354,44,1,0,0,425,0.08,0.0,1.0,1,0.0,1.0,0.08,1
355,24,9,196,3282,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
356,24,5,0,0,272,1.0,0.05,0.06,13,0.05,0.08,1.0,1
357,24,9,327,4482,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
358,67,1,0,0,241,0.0,0.01,0.07,3,0.01,0.07,0.0,1
359,20,9,319,0,2,0.0,1.0,0.0,2,0.33,0.5,0.0,0
360,54,9,1087,302,1,0.0,1.0,0.0,64,0.24,0.29,0.0,0
361,24,9,210,3754,18,0.0,1.0,0.0,255,1.0,0.0,0.0,0
362,55,5,0,0,125,1.0,0.15,0.06,18,0.07,0.07,1.0,1
363,24,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
364,24,9,234,6282,6,0.0,1.0,0.0,255,1.0,0.0,0.0,0
365,14,9,8,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,1
366,24,9,54540,8314,1,0.0,1.0,0.0,251,1.0,0.0,0.0,1
367,24,9,237,1461,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
368,20,5,0,0,42,1.0,0.24,0.1,62,0.24,0.03,0.98,1
369,49,5,0,0,274,1.0,0.04,0.06,10,0.04,0.07,1.0,1
370,24,9,200,955,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
371,24,9,219,657,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
372,24,9,284,5921,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
373,42,5,0,0,196,1.0,0.06,0.07,12,0.05,0.08,1.0,1
374,24,9,325,426,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
375,6,5,0,0,111,1.0,0.05,0.07,6,0.02,0.07,1.0,1
376,14,9,30,0,1,0.0,1.0,0.0,247,1.0,0.0,0.0,0
377,24,9,335,7902,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
378,12,9,36,0,2,0.0,1.0,0.0,171,1.0,0.0,0.0,0
379,49,5,0,0,168,1.0,0.02,0.08,3,0.01,0.08,1.0,1
380,12,9,43,43,122,0.0,1.0,0.0,255,1.0,0.0,0.0,0
381,6,5,0,0,108,1.0,0.07,0.06,8,0.03,0.07,1.0,1
382,24,1,0,0,1,0.0,1.0,0.0,55,1.0,0.0,0.0,0
383,49,5,0,0,36,1.0,0.33,0.14,12,0.05,0.1,1.0,1
384,49,5,0,0,143,1.0,0.13,0.06,4,0.02,0.06,1.0,1
385,24,9,216,1956,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
386,66,5,0,0,132,1.0,0.06,0.05,8,0.03,0.05,1.0,1
387,12,9,44,78,139,0.0,1.0,0.0,166,0.65,0.01,0.0,0
388,24,9,347,8113,7,0.0,1.0,0.0,255,1.0,0.0,0.01,0
389,54,9,570,280,1,0.0,1.0,0.0,104,0.44,0.05,0.01,0
390,24,9,219,17540,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
391,44,9,146,0,3,0.0,0.33,1.0,1,0.0,0.53,0.0,0
392,19,5,0,0,222,1.0,0.0,0.06,1,0.0,0.06,1.0,1
393,49,5,0,0,260,1.0,0.03,0.05,8,0.07,0.08,0.98,1
394,49,5,0,0,237,1.0,0.06,0.07,1,0.0,0.08,1.0,1
395,49,5,0,0,132,1.0,0.11,0.06,16,0.06,0.05,1.0,1
396,49,4,1,0,2,0.0,1.0,0.0,2,0.01,0.82,0.0,1
397,49,5,0,0,57,1.0,0.19,0.11,11,0.04,0.07,1.0,1
398,14,9,18,0,1,0.0,1.0,0.0,200,1.0,0.0,0.0,1
399,63,9,0,4,1,0.0,1.0,0.0,25,1.0,0.0,0.08,0
400,24,9,233,581,13,0.0,1.0,0.0,255,1.0,0.0,0.0,0
401,18,5,0,0,257,1.0,0.07,0.05,19,0.07,0.07,1.0,1
402,20,9,276,0,1,0.0,1.0,0.0,24,0.17,0.08,0.0,0
403,12,9,44,139,77,0.0,1.0,0.0,242,0.95,0.01,0.0,0
404,14,9,8,0,1,0.0,1.0,0.0,41,1.0,0.0,0.0,1
405,60,9,1828,148722,1,0.0,1.0,0.0,7,0.14,0.08,0.0,0
406,24,9,200,764,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
407,12,9,46,46,11,0.0,1.0,0.0,255,1.0,0.0,0.0,0
408,49,5,0,0,257,1.0,0.07,0.05,2,0.01,0.09,1.0,1
409,60,5,0,0,13,1.0,1.0,0.0,75,0.56,0.01,0.99,1
410,24,9,216,5284,9,0.0,1.0,0.0,255,1.0,0.0,0.0,0
411,17,2,0,0,137,0.0,0.07,0.06,4,0.02,0.06,0.0,1
412,24,9,234,997,28,0.0,1.0,0.0,255,1.0,0.0,0.0,0
413,24,9,220,1643,12,0.0,1.0,0.0,255,1.0,0.0,0.0,0
414,34,5,0,0,132,1.0,0.02,0.06,14,0.05,0.07,1.0,1
415,49,9,105,146,7,0.0,0.14,0.29,226,0.89,0.01,0.0,0
416,24,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
417,2,5,0,0,290,1.0,0.06,0.06,11,0.04,0.08,1.0,1
418,49,5,0,0,203,1.0,0.01,0.06,9,0.04,0.06,1.0,1
419,49,5,0,0,290,1.0,0.03,0.06,9,0.04,0.08,1.0,1
420,24,9,288,2881,14,0.0,1.0,0.0,255,1.0,0.0,0.0,0
421,66,2,0,0,116,0.0,0.03,0.07,3,0.01,0.08,0.0,1
422,49,5,0,0,260,1.0,0.02,0.07,5,0.02,0.07,1.0,1
423,49,9,1,0,12,0.0,0.08,0.17,24,0.09,0.2,0.0,1
424,49,9,28,0,21,0.0,1.0,0.0,21,0.08,0.02,0.0,1
425,24,9,279,494,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
426,15,9,1032,0,486,0.0,1.0,0.0,255,1.0,0.0,0.0,1
427,20,9,192,0,2,0.0,1.0,0.0,115,0.45,0.01,0.0,0
428,60,9,105,1401,1,0.0,1.0,0.0,1,0.01,0.07,0.0,0
429,49,1,0,0,1,0.0,1.0,0.0,2,0.04,1.0,0.0,1
430,54,9,1330,282,1,0.0,1.0,0.0,142,0.56,0.03,0.0,0
431,15,9,520,0,457,0.0,1.0,0.0,153,1.0,0.0,0.0,1
432,20,5,0,0,47,1.0,0.09,0.09,64,0.25,0.02,1.0,1
433,24,9,230,362,10,0.0,1.0,0.0,255,1.0,0.0,0.0,0
434,12,9,44,110,71,0.0,1.0,0.0,255,1.0,0.0,0.0,0
435,24,9,271,3582,12,0.0,1.0,0.0,255,1.0,0.0,0.0,0
436,24,9,179,1668,6,0.0,1.0,0.0,255,1.0,0.0,0.0,0
437,20,9,852,0,6,0.0,1.0,0.0,39,0.13,0.02,0.0,0
438,24,9,222,310,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
439,24,9,314,4137,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
440,34,2,0,0,139,0.0,0.07,0.06,10,0.04,0.06,0.0,1
441,24,9,230,6880,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
442,69,5,0,0,200,1.0,0.03,0.08,6,0.02,0.07,1.0,1
443,8,5,0,0,140,1.0,0.01,0.06,1,0.0,0.08,1.0,1
444,54,9,857,327,1,0.0,1.0,0.0,132,0.57,0.02,0.0,0
445,24,9,234,1707,9,0.0,1.0,0.0,255,1.0,0.0,0.0,0
446,15,9,1032,0,511,0.0,1.0,0.0,200,0.78,0.01,0.0,1
447,49,9,28,0,68,0.0,1.0,0.0,68,0.27,0.02,0.0,1
448,49,5,0,0,132,1.0,0.05,0.06,7,0.03,0.06,1.0,1
449,24,9,215,6367,9,0.0,1.0,0.0,255,1.0,0.0,0.0,0
450,12,9,46,46,215,0.0,1.0,0.0,250,0.98,0.01,0.0,0
451,49,9,105,146,1,0.0,1.0,0.0,217,0.95,0.01,0.0,0
452,49,5,0,0,115,1.0,0.16,0.04,18,0.07,0.04,1.0,1
453,49,5,0,0,35,1.0,0.46,0.11,16,0.06,0.08,1.0,1
454,7,5,0,0,275,1.0,0.05,0.06,15,0.06,0.09,1.0,1
455,24,9,305,2507,4,0.0,1.0,0.0,239,0.94,0.01,0.0,0
456,49,1,0,0,76,0.0,0.17,0.08,13,0.05,0.07,0.0,1
457,24,9,336,15767,12,0.0,1.0,0.0,255,1.0,0.0,0.0,0
458,7,5,0,0,202,1.0,0.01,0.06,8,0.03,0.07,1.0,1
459,49,5,0,0,252,1.0,0.06,0.07,13,0.05,0.09,1.0,1
460,44,9,147,105,1,0.0,1.0,0.0,3,0.01,0.53,0.0,0
461,24,9,335,1212,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
462,60,5,0,0,74,1.0,0.23,0.05,58,0.23,0.02,1.0,1
463,24,9,339,241,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
464,24,9,317,3245,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
465,49,5,0,0,116,1.0,0.16,0.06,15,0.06,0.06,1.0,1
466,24,9,54540,8314,2,0.0,1.0,0.0,79,1.0,0.0,0.01,1
467,68,5,0,0,197,1.0,0.01,0.07,2,0.01,0.08,1.0,1
468,12,9,42,131,80,0.0,1.0,0.0,254,1.0,0.01,0.0,0
469,54,9,986,368,1,0.0,1.0,0.0,169,0.89,0.04,0.0,0
470,49,5,0,0,198,1.0,0.02,0.08,4,0.02,0.08,1.0,1
471,65,9,183,0,4,0.0,1.0,0.0,37,0.15,0.01,0.0,0
472,49,1,0,0,102,0.0,0.03,0.07,1,0.0,0.07,0.0,1
473,24,9,405,23786,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
474,33,5,0,0,223,1.0,0.09,0.05,21,0.08,0.05,1.0,1
475,54,9,785,327,1,0.0,1.0,0.0,70,0.76,0.12,0.02,0
476,24,9,258,4302,1,0.0,1.0,0.0,34,1.0,0.0,0.0,0
477,34,5,0,0,138,1.0,0.04,0.06,6,0.02,0.06,1.0,1
478,14,9,8,0,1,0.0,1.0,0.0,35,1.0,0.0,0.0,1
479,24,9,318,2649,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
480,49,1,0,0,154,0.0,0.01,0.07,1,0.0,0.07,0.0,1
481,56,5,0,0,204,1.0,0.09,0.06,18,0.07,0.07,1.0,1
482,63,5,0,0,262,1.0,0.02,0.06,4,0.02,0.07,1.0,1
483,24,9,216,1240,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
484,49,4,0,0,25,0.0,0.08,0.52,2,0.01,0.08,0.01,1
485,24,9,291,320,3,0.0,1.0,0.0,255,1.0,0.0,0.02,0
486,24,9,224,546,21,0.0,1.0,0.0,255,1.0,0.0,0.0,0
487,20,1,0,0,459,0.07,0.01,0.99,4,0.02,0.99,0.08,1
488,11,5,0,0,253,1.0,0.0,0.07,1,0.0,0.08,1.0,1
489,12,9,17,42,1,0.0,1.0,0.0,224,0.88,0.01,0.0,0
490,49,5,0,0,142,1.0,0.11,0.06,8,0.03,0.06,1.0,1
491,12,9,29,29,1,0.0,1.0,0.0,253,0.99,0.01,0.0,0
492,49,9,105,147,1,0.0,1.0,0.0,143,0.92,0.02,0.0,0
493,14,9,30,0,12,0.0,0.08,0.25,3,0.01,0.01,0.0,0
494,24,9,325,12884,5,0.0,1.0,0.0,72,1.0,0.0,0.0,0
495,34,5,0,0,139,1.0,0.14,0.06,20,0.08,0.05,1.0,1
496,24,1,0,0,1,0.0,1.0,0.0,192,1.0,0.0,0.0,0
497,20,9,12,0,1,0.0,1.0,0.0,65,0.63,0.04,0.01,0
498,24,9,212,828,9,0.0,1.0,0.0,255,1.0,0.0,0.0,0
499,24,9,240,1475,12,0.0,1.0,0.0,255,1.0,0.0,0.0,0
500,24,9,292,13206,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
501,24,9,172,12793,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
502,49,5,0,0,196,1.0,0.05,0.06,20,0.08,0.07,1.0,1
503,24,9,310,788,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
504,12,9,44,128,4,0.0,1.0,0.0,205,0.8,0.02,0.0,0
505,44,9,145,0,3,0.0,0.33,0.67,1,0.0,0.54,0.0,0
506,19,9,1238,2451,1,0.0,1.0,0.0,123,0.48,0.02,0.0,1
507,14,9,8,0,1,0.0,1.0,0.0,59,1.0,0.0,0.0,1
508,12,9,45,45,167,0.0,1.0,0.0,254,1.0,0.01,0.0,0
509,49,4,0,0,2,0.0,0.5,1.0,1,0.0,1.0,0.0,1
510,54,9,1551,362,1,0.0,1.0,0.0,135,0.67,0.67,0.0,0
511,54,9,1308,328,1,0.0,1.0,0.0,14,1.0,0.0,0.0,0
512,24,9,356,1125,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
513,24,9,364,6914,13,0.0,1.0,0.0,255,1.0,0.0,0.0,0
514,24,9,331,776,10,0.0,1.0,0.0,255,1.0,0.0,0.0,0
515,14,9,30,0,2,0.0,0.5,1.0,28,0.11,0.01,0.0,0
516,49,5,0,0,262,1.0,0.03,0.06,14,0.05,0.08,1.0,1
517,17,5,0,0,103,1.0,0.17,0.06,17,0.07,0.05,1.0,1
518,24,9,247,7546,14,0.0,1.0,0.0,255,1.0,0.0,0.0,0
519,24,9,300,1841,43,0.0,1.0,0.0,255,1.0,0.0,0.0,0
520,35,5,0,0,221,1.0,0.07,0.06,17,0.07,0.08,1.0,1
521,24,9,355,2109,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
522,18,5,0,0,33,1.0,0.42,0.06,14,0.05,0.07,1.0,1
523,24,9,316,1260,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
524,12,9,44,136,224,0.0,1.0,0.0,253,0.99,0.01,0.0,0
525,19,9,1458,4152,1,0.0,1.0,0.0,40,0.25,0.03,0.0,0
526,67,5,0,0,221,1.0,0.06,0.05,14,0.05,0.05,1.0,1
527,44,9,146,105,4,0.0,0.5,0.5,2,0.01,0.51,0.0,0
528,49,4,0,0,1,0.0,1.0,0.0,1,0.0,0.82,0.0,1
529,2,1,0,0,284,0.0,0.05,0.06,14,0.05,0.07,0.0,1
530,49,9,1,0,2,0.0,1.0,0.0,2,0.01,0.73,0.03,1
531,60,5,0,0,150,1.0,0.11,0.05,1,0.0,0.08,1.0,1
532,28,5,0,0,255,1.0,0.04,0.06,9,0.04,0.07,1.0,1
533,44,9,146,105,5,0.0,0.4,0.6,2,0.01,0.85,0.0,0
534,49,5,0,0,26,1.0,0.08,0.15,12,0.05,0.08,1.0,1
535,54,2,13794,2966,2,0.0,1.0,0.0,96,0.43,0.42,0.0,0
536,18,5,0,0,74,1.0,0.27,0.05,58,0.23,0.04,1.0,1
537,54,9,911,325,2,0.0,0.5,1.0,161,0.83,0.17,0.0,0
538,54,5,0,0,7,1.0,1.0,0.0,141,0.24,0.07,0.93,1
539,24,9,280,3332,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
540,9,5,0,0,235,1.0,0.02,0.07,4,0.02,0.07,1.0,1
541,49,5,0,0,131,1.0,0.15,0.05,18,0.07,0.07,1.0,1
542,12,9,41,41,100,0.0,1.0,0.0,255,1.0,0.0,0.0,0
543,18,9,10,139,1,0.0,1.0,0.0,5,0.04,0.03,0.0,0
544,24,9,311,488,11,0.0,1.0,0.0,255,1.0,0.0,0.01,0
545,24,9,281,1745,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
546,24,9,297,1285,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
547,32,5,0,0,124,1.0,0.02,0.07,2,0.01,0.07,1.0,1
548,12,9,43,72,263,0.0,1.0,0.01,242,0.95,0.01,0.0,0
549,18,5,0,0,34,1.0,0.44,0.06,15,0.06,0.07,1.0,1
550,20,9,334,0,1,0.0,1.0,0.0,17,1.0,0.0,0.0,1
551,14,9,8,0,1,0.0,1.0,0.0,28,1.0,0.0,0.0,1
552,24,9,215,9399,16,0.0,1.0,0.0,255,1.0,0.0,0.0,0
553,2,5,0,0,16,1.0,0.19,0.25,9,0.04,0.08,1.0,1
554,24,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
555,44,9,516,4,151,0.0,1.0,0.0,151,1.0,0.0,0.0,0
556,49,1,0,0,1,0.0,1.0,0.0,1,0.05,1.0,0.0,1
557,5,5,0,0,115,1.0,0.06,0.06,7,0.03,0.05,1.0,1
558,49,1,0,0,130,0.0,0.08,0.06,7,0.03,0.07,0.0,1
559,63,5,0,0,236,1.0,0.06,0.07,15,0.06,0.07,1.0,1
560,12,9,44,44,3,0.0,0.33,0.67,98,0.97,0.02,0.0,0
561,63,2,0,0,280,0.0,0.06,0.06,16,0.06,0.07,0.0,1
562,54,9,676,328,1,0.0,1.0,0.0,187,0.73,0.04,0.0,0
563,24,9,334,455,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
564,49,5,0,0,268,1.0,0.01,0.07,2,0.01,0.08,1.0,1
565,49,5,0,0,84,1.0,0.21,0.06,18,0.07,0.07,1.0,1
566,24,9,204,1596,24,0.0,1.0,0.0,255,1.0,0.0,0.0,0
567,15,9,520,0,139,0.0,1.0,0.0,255,1.0,0.0,0.0,1
568,2,5,0,0,211,1.0,0.03,0.06,6,0.02,0.06,1.0,1
569,24,9,192,301,9,0.0,1.0,0.0,255,1.0,0.0,0.0,0
570,14,9,18,0,1,0.0,1.0,0.0,225,1.0,0.0,0.0,1
571,66,5,0,0,100,1.0,0.02,0.06,2,0.01,0.05,1.0,1
572,37,5,0,0,101,1.0,0.13,0.05,13,0.05,0.05,1.0,1
573,19,5,0,0,265,1.0,0.02,0.06,17,0.07,0.07,1.0,1
574,24,9,256,4486,1,0.0,1.0,0.0,250,0.98,0.01,0.0,0
575,14,9,64,0,1,0.0,1.0,0.0,1,1.0,0.0,0.0,0
576,12,9,46,136,210,0.0,1.0,0.0,96,0.71,0.02,0.0,0
577,49,5,0,0,54,1.0,0.31,0.07,17,0.07,0.05,1.0,1
578,24,9,220,253,16,0.0,1.0,0.0,255,1.0,0.0,0.0,0
579,12,9,41,117,43,0.0,1.0,0.0,254,1.0,0.01,0.0,0
580,24,9,248,2313,23,0.0,1.0,0.0,255,1.0,0.0,0.0,0
581,19,9,1250,2451,1,0.0,1.0,0.0,65,0.27,0.02,0.0,1
582,69,1,0,0,248,0.0,0.08,0.06,20,0.08,0.07,0.0,1
583,12,9,44,70,127,0.0,1.0,0.0,224,0.88,0.01,0.0,0
584,60,9,209,1824,1,0.0,1.0,0.0,12,0.09,0.04,0.02,0
585,44,9,5891,0,13,0.0,0.08,0.31,1,0.01,0.08,0.0,0
586,14,9,8,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,1
587,24,9,276,1767,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
588,24,9,231,2304,13,0.0,1.0,0.0,255,1.0,0.0,0.0,0
589,24,5,0,0,251,1.0,0.05,0.06,12,0.05,0.07,1.0,1
590,24,9,312,422,11,0.0,1.0,0.0,255,1.0,0.0,0.0,0
591,51,4,1,0,2,0.0,1.0,0.0,2,0.01,0.28,0.0,1
592,10,5,0,0,222,1.0,0.08,0.05,18,0.07,0.05,1.0,1
593,12,9,29,0,2,0.0,0.5,1.0,44,0.15,0.04,0.0,0
594,20,9,13239,0,4,0.0,1.0,0.0,63,0.33,0.04,0.0,0
595,20,5,0,0,228,1.0,0.02,0.06,4,0.02,0.07,1.0,1
596,18,9,8,223,1,0.0,1.0,0.0,8,0.04,0.09,0.01,0
597,53,5,0,0,129,1.0,0.17,0.05,22,0.09,0.05,1.0,1
598,12,9,44,79,255,0.0,1.0,0.01,255,1.0,0.0,0.0,0
599,49,5,0,0,118,1.0,0.08,0.08,17,0.07,0.06,1.0,1
600,49,5,0,0,84,1.0,0.19,0.06,1,0.0,0.06,1.0,1
601,24,9,324,10647,2,0.0,1.0,0.0,14,1.0,0.0,0.0,0
602,49,5,0,0,115,1.0,0.03,0.06,18,0.07,0.07,1.0,1
603,14,9,18,0,1,0.0,1.0,0.0,33,1.0,0.0,0.0,1
604,24,9,355,657,16,0.0,1.0,0.0,255,1.0,0.0,0.0,0
605,44,4,1,0,2,0.0,1.0,0.0,2,0.01,0.68,0.0,1
606,49,5,0,0,111,1.0,0.09,0.06,11,0.07,0.1,1.0,1
607,24,9,54540,8314,4,0.0,1.0,0.0,68,1.0,0.0,0.0,1
608,24,9,205,253,11,0.0,1.0,0.0,255,1.0,0.0,0.0,0
609,38,1,0,0,241,0.0,0.05,0.07,12,0.05,0.07,0.0,1
610,24,9,325,753,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
611,59,1,0,0,242,0.0,0.0,0.07,1,0.0,0.08,0.0,1
612,24,9,232,193,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
613,54,9,886,326,1,0.0,1.0,0.0,60,0.44,0.02,0.0,0
614,24,9,319,3432,9,0.0,1.0,0.0,255,1.0,0.0,0.0,0
615,58,5,0,0,101,1.0,0.06,0.05,6,0.02,0.05,1.0,1
616,49,1,0,0,1,0.0,1.0,0.0,2,0.02,1.0,0.0,1
617,24,9,147,12141,12,0.0,1.0,0.0,255,1.0,0.0,0.0,0
618,54,9,1451,330,1,0.0,1.0,0.0,78,0.71,0.09,0.02,0
619,24,9,54540,8314,3,0.0,1.0,0.0,214,1.0,0.0,0.0,1
620,24,9,235,1889,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
621,49,4,0,0,1,0.0,1.0,0.0,1,0.0,0.7,0.0,1
622,49,1,0,0,320,0.0,0.0,0.51,1,0.0,0.51,0.0,1
623,24,9,299,1540,17,0.0,1.0,0.0,255,1.0,0.0,0.0,0
624,49,5,0,0,114,1.0,0.07,0.06,11,0.04,0.07,1.0,1
625,31,5,0,0,136,1.0,0.17,0.04,23,0.09,0.05,1.0,1
626,23,5,0,0,272,1.0,0.01,0.05,4,0.02,0.05,1.0,1
627,49,5,0,0,209,1.0,0.04,0.07,9,0.04,0.07,1.0,1
628,24,9,237,241,66,0.0,1.0,0.0,255,1.0,0.0,0.0,0
629,66,2,0,0,110,0.0,0.15,0.06,16,0.06,0.07,0.0,1
630,44,9,146,105,1,0.0,1.0,0.0,1,0.0,0.69,0.0,0
631,7,1,0,0,2,0.0,0.5,1.0,1,0.0,1.0,0.0,1
632,44,9,146,105,3,0.0,0.33,0.67,1,0.0,0.57,0.0,0
633,24,9,202,1923,16,0.0,1.0,0.0,255,1.0,0.0,0.0,0
634,13,5,0,0,268,1.0,0.02,0.06,5,0.02,0.08,1.0,1
635,20,9,383,0,3,0.0,0.67,0.67,29,0.24,0.14,0.0,0
636,24,9,345,2254,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
637,24,9,278,6546,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
638,11,5,0,0,292,1.0,0.05,0.06,11,0.04,0.06,1.0,1
639,24,9,196,16143,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
640,30,5,0,0,2,1.0,1.0,0.0,2,0.01,0.07,1.0,1
641,24,9,277,2253,17,0.0,1.0,0.0,255,1.0,0.0,0.0,0
642,24,9,203,578,19,0.0,1.0,0.0,255,1.0,0.0,0.0,0
643,49,4,0,0,1,0.0,1.0,0.0,1,0.01,0.17,0.0,1
644,44,9,147,105,1,0.0,1.0,0.0,1,0.0,0.64,0.0,0
645,18,5,0,0,297,1.0,0.05,0.05,15,0.06,0.05,1.0,1
646,19,5,0,0,150,1.0,0.01,0.06,1,0.0,0.07,1.0,1
647,8,5,0,0,198,1.0,0.03,0.08,6,0.02,0.08,1.0,1
648,49,5,0,0,63,1.0,0.06,0.08,4,0.02,0.07,1.0,1
649,24,9,367,5199,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
650,56,5,0,0,199,0.65,0.01,0.41,1,0.0,0.32,0.51,1
651,24,9,257,23051,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
652,14,9,8,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,1
653,12,9,44,44,106,0.0,0.99,0.02,254,1.0,0.01,0.0,0
654,12,9,128,44,68,0.0,1.0,0.0,240,0.94,0.01,0.0,0
655,24,9,254,523,20,0.0,1.0,0.0,255,1.0,0.0,0.0,0
656,24,9,225,22996,6,0.0,1.0,0.0,255,1.0,0.0,0.0,0
657,54,9,775,331,1,0.0,1.0,0.0,105,0.88,0.03,0.0,0
658,24,9,314,266,11,0.0,1.0,0.0,239,0.94,0.02,0.0,0
659,58,5,0,0,299,1.0,0.03,0.05,9,0.04,0.05,1.0,1
660,54,9,525,335,1,0.0,1.0,0.0,178,0.99,0.03,0.0,0
661,44,1,0,0,509,0.21,0.0,1.0,1,0.0,1.0,0.22,1
662,44,9,1,0,30,0.0,0.27,0.1,8,0.03,0.06,0.0,1
663,24,9,213,37327,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
664,24,9,190,8654,4,0.0,1.0,0.0,255,1.0,0.0,0.01,0
665,49,5,0,0,234,1.0,0.0,0.06,16,0.06,0.08,1.0,1
666,49,9,28,0,88,0.0,1.0,0.0,88,0.35,0.02,0.0,1
667,29,1,0,0,244,0.0,0.07,0.06,17,0.07,0.07,0.0,1
668,19,9,1067,3081,1,0.0,1.0,0.0,70,0.28,0.02,0.0,0
669,12,9,126,44,254,0.0,1.0,0.01,110,0.77,0.01,0.0,0
670,24,9,333,2547,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
671,38,5,0,0,237,1.0,0.05,0.05,12,0.05,0.06,1.0,1
672,20,9,4491,0,1,0.0,1.0,0.0,79,0.25,0.06,0.0,0
673,32,1,0,0,287,0.0,0.05,0.06,15,0.06,0.07,0.0,1
674,24,9,54540,8314,4,0.0,1.0,0.0,4,1.0,0.0,0.0,1
675,24,9,239,255,19,0.0,1.0,0.0,255,1.0,0.0,0.0,0
676,24,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
677,54,9,1258,359,1,0.0,1.0,0.0,192,0.72,0.02,0.0,0
678,60,5,0,0,11,1.0,1.0,0.0,73,0.55,0.02,0.98,1
679,49,5,0,0,73,1.0,0.04,0.07,17,0.07,0.05,1.0,1
680,24,1,0,0,1,0.0,1.0,0.0,90,1.0,0.0,0.0,0
681,12,9,42,65,104,0.0,1.0,0.0,245,0.96,0.01,0.0,0
682,24,9,224,1270,6,0.0,1.0,0.0,255,1.0,0.0,0.0,0
683,24,9,231,3215,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
684,44,9,147,105,1,0.0,1.0,0.0,2,0.01,0.57,0.0,0
685,12,9,44,72,256,0.0,1.0,0.0,254,1.0,0.01,0.0,0
686,65,9,183,0,2,0.0,0.5,1.0,15,0.06,0.01,0.0,0
687,4,5,0,0,240,1.0,0.03,0.07,6,0.02,0.07,1.0,1
