,class_flooding,class_impersonation,class_injection,class_normal
332468,0,0,0,1
127840,0,0,0,1
599299,0,0,0,1
604041,0,0,0,1
1122914,0,0,0,1
1770685,0,0,0,1
1555179,0,0,0,1
1706908,0,0,0,1
93077,0,0,0,1
1164301,0,0,0,1
210667,0,0,0,1
240355,0,0,0,1
318953,0,0,0,1
1787835,0,0,0,1
483367,0,0,0,1
820959,0,0,0,1
1516417,0,0,0,1
443299,0,0,0,1
1067757,0,0,0,1
1133389,0,0,0,1
529931,0,0,0,1
552093,0,0,0,1
416030,0,0,0,1
540944,0,0,0,1
296803,0,0,0,1
206793,0,0,0,1
873124,0,0,0,1
413055,0,0,0,1
235766,0,0,0,1
42169,0,0,0,1
1462098,0,0,0,1
260638,0,0,0,1
126906,0,0,0,1
112952,0,0,0,1
897858,0,0,0,1
1216845,0,0,0,1
1638247,0,0,0,1
1441267,0,0,0,1
222087,0,0,0,1
1122297,0,0,0,1
770002,0,0,0,1
116227,0,0,0,1
288047,0,0,0,1
195678,0,0,0,1
849315,0,0,0,1
1601597,0,0,0,1
1345544,0,0,0,1
787837,0,0,0,1
861770,0,0,0,1
105324,0,0,0,1
1732667,0,0,0,1
970021,0,0,0,1
885569,0,0,0,1
16656,0,0,0,1
1673356,0,0,0,1
891353,0,0,0,1
992029,0,0,0,1
474791,0,0,0,1
935416,0,0,0,1
686350,0,0,0,1
1224880,0,0,0,1
86287,0,0,0,1
1693882,0,0,0,1
841290,0,0,0,1
809571,0,0,0,1
901428,0,0,0,1
1340139,0,0,0,1
1147564,0,0,0,1
284422,0,0,0,1
89443,0,0,0,1
1143134,0,0,0,1
524012,0,0,0,1
856862,0,0,0,1
1001280,0,0,0,1
866003,0,0,0,1
401168,0,0,0,1
220092,0,0,0,1
53572,0,0,0,1
397428,0,0,0,1
433538,0,0,0,1
1169742,0,0,0,1
1757434,0,0,0,1
1446336,0,0,0,1
595054,0,0,0,1
176839,0,0,0,1
1746584,0,0,0,1
1323837,0,0,0,1
1653475,0,0,0,1
733918,0,0,0,1
1577500,0,0,0,1
516055,0,0,0,1
661801,0,0,0,1
72521,0,0,0,1
1089512,0,0,0,1
1007323,0,0,0,1
1070557,0,0,0,1
1299048,0,0,0,1
49871,0,0,0,1
803422,0,0,0,1
1613134,0,0,0,1
567922,0,0,0,1
1763995,0,0,0,1
1569615,0,0,0,1
843192,0,0,0,1
1088925,0,0,0,1
964075,0,0,0,1
284035,0,0,0,1
1539204,0,0,0,1
720110,0,0,0,1
862516,0,0,0,1
186036,0,0,0,1
579030,0,0,0,1
974884,0,0,0,1
1478122,0,0,0,1
1693994,0,0,0,1
214558,0,0,0,1
1682033,0,0,0,1
754160,0,0,0,1
521658,0,0,0,1
263106,0,0,0,1
1725057,0,0,0,1
808498,0,0,0,1
660567,0,0,0,1
1048793,0,0,0,1
1203156,0,0,0,1
1213551,0,0,0,1
661878,0,0,0,1
432881,0,0,0,1
1058083,0,0,0,1
1477141,0,0,0,1
852223,0,0,0,1
1398707,0,0,0,1
32550,0,0,0,1
230441,0,0,0,1
610688,0,0,0,1
567809,0,0,0,1
128554,0,0,0,1
524747,0,0,0,1
402,0,0,0,1
1706358,0,0,0,1
1296650,0,0,0,1
1759814,0,0,0,1
1003626,0,0,0,1
1053312,0,0,0,1
386232,0,0,0,1
970429,0,0,0,1
123157,0,0,0,1
1133778,0,0,0,1
508711,0,0,0,1
213981,0,0,0,1
65974,0,0,0,1
1605,0,0,0,1
168191,0,0,0,1
719702,0,0,0,1
1562824,0,0,0,1
640514,0,0,0,1
809639,0,0,0,1
1648205,0,0,0,1
1052135,0,0,0,1
1388756,0,0,0,1
1628922,0,0,0,1
1529174,0,0,0,1
1181412,0,0,0,1
1019174,0,0,0,1
190097,0,0,0,1
1234581,0,0,0,1
1014899,0,0,0,1
836018,0,0,0,1
1374676,0,0,0,1
1054060,0,0,0,1
996046,0,0,0,1
448200,0,0,0,1
1193303,0,0,0,1
1035337,0,0,0,1
392771,0,0,0,1
1633638,0,0,0,1
251835,0,0,0,1
987448,0,0,0,1
1164464,0,0,0,1
1313100,0,0,0,1
64272,0,0,0,1
434630,0,0,0,1
1009590,0,0,0,1
859499,0,0,0,1
1628282,0,0,0,1
651256,0,0,0,1
1091556,0,0,0,1
165373,0,0,0,1
811246,0,0,0,1
1681898,0,0,0,1
584602,0,0,0,1
691533,0,0,0,1
825773,0,0,0,1
601495,0,0,0,1
1506431,0,0,0,1
1764350,0,0,0,1
203135,0,0,0,1
32116,0,0,0,1
296123,0,0,0,1
1478338,0,0,0,1
455489,0,0,0,1
1148428,0,0,0,1
1007130,0,0,0,1
973371,0,0,0,1
422936,0,0,0,1
1317359,0,0,0,1
1312718,0,0,0,1
860024,0,0,0,1
1718152,0,0,0,1
1023077,0,0,0,1
951589,0,0,0,1
1219864,0,0,0,1
1570992,0,0,0,1
259194,0,0,0,1
669302,0,0,0,1
1680102,0,0,0,1
1382481,0,0,0,1
1107110,0,0,0,1
787979,0,0,0,1
985079,0,0,0,1
1775029,0,0,0,1
1457164,0,0,0,1
1671297,0,0,0,1
1612626,0,0,0,1
270470,0,0,0,1
283044,0,0,0,1
271728,0,0,0,1
1292455,0,0,0,1
450750,0,0,0,1
1768042,0,0,0,1
85795,0,0,0,1
731078,0,0,0,1
1538877,0,0,0,1
1129195,0,0,0,1
1713851,0,0,0,1
421387,0,0,0,1
1240714,0,0,0,1
847601,0,0,0,1
662394,0,0,0,1
1136948,0,0,0,1
1110929,0,0,0,1
255840,0,0,0,1
828717,0,0,0,1
1073509,0,0,0,1
910493,0,0,0,1
51136,0,0,0,1
1157193,0,0,0,1
811325,0,0,0,1
336584,0,0,0,1
95044,0,0,0,1
1379476,0,0,0,1
1407073,0,0,0,1
223317,0,0,0,1
1461912,0,0,0,1
1315097,0,0,0,1
438261,0,0,0,1
1538410,0,0,0,1
1682141,0,0,0,1
1324803,0,0,0,1
264617,0,0,0,1
914471,0,0,0,1
1214301,0,0,0,1
388588,0,0,0,1
577054,0,0,0,1
1431669,0,0,0,1
345811,0,0,0,1
541056,0,0,0,1
460028,0,0,0,1
1631890,0,0,0,1
387664,0,0,0,1
609111,0,0,0,1
135249,0,0,0,1
1128956,0,0,0,1
752453,0,0,0,1
1586048,0,0,0,1
1062543,0,0,0,1
1319900,0,0,0,1
1689691,0,0,0,1
185681,0,0,0,1
278701,0,0,0,1
1656496,0,0,0,1
485370,0,0,0,1
1775687,0,0,0,1
877411,0,0,0,1
64132,0,0,0,1
642862,0,0,0,1
938824,0,0,0,1
1343178,0,0,0,1
8878,0,0,0,1
1297173,0,0,0,1
1709650,0,0,0,1
824237,0,0,0,1
156202,0,0,0,1
176539,0,0,0,1
503376,0,0,0,1
31815,0,0,0,1
472154,0,0,0,1
1670730,0,0,0,1
13676,0,0,0,1
726647,0,0,0,1
135958,0,0,0,1
727470,0,0,0,1
1611857,0,0,0,1
673923,0,0,0,1
1361612,0,0,0,1
10430,0,0,0,1
63145,0,0,0,1
965372,0,0,0,1
438707,0,0,0,1
435484,0,0,0,1
805205,0,0,0,1
1093439,0,0,0,1
1015343,0,0,0,1
912166,0,0,0,1
1646903,0,0,0,1
649013,0,0,0,1
1077415,0,0,0,1
1489763,0,0,0,1
398358,0,0,0,1
166357,0,0,0,1
1035003,0,0,0,1
851507,0,0,0,1
596123,0,0,0,1
1406352,0,0,0,1
239996,0,0,0,1
1014493,0,0,0,1
832822,0,0,0,1
1308370,0,0,0,1
300715,0,0,0,1
421027,0,0,0,1
1737896,0,0,0,1
9094,0,0,0,1
373915,0,0,0,1
1676286,0,0,0,1
1715512,0,0,0,1
1614988,0,0,0,1
12129,0,0,0,1
623678,0,0,0,1
654504,0,0,0,1
1423289,0,0,0,1
67747,0,0,0,1
1593203,0,0,0,1
1403682,0,0,0,1
1703539,0,0,0,1
399232,0,0,0,1
684634,0,0,0,1
151185,0,0,0,1
1097882,0,0,0,1
652680,0,0,0,1
300545,0,0,0,1
1738671,0,0,0,1
703611,0,0,0,1
1330155,0,0,0,1
140125,0,0,0,1
956455,0,0,0,1
1508765,0,0,0,1
923975,0,0,0,1
23510,0,0,0,1
927046,0,0,0,1
1074454,0,0,0,1
104293,0,0,0,1
752611,0,0,0,1
631666,0,0,0,1
205360,0,0,0,1
1101075,0,0,0,1
1630936,0,0,0,1
575782,0,0,0,1
798653,0,0,0,1
455213,0,0,0,1
540170,0,0,0,1
963177,0,0,0,1
407973,0,0,0,1
438278,0,0,0,1
335427,0,0,0,1
646596,0,0,0,1
1217065,0,0,0,1
1513622,0,0,0,1
477137,0,0,0,1
507662,0,0,0,1
1681201,0,0,0,1
872840,0,0,0,1
1117735,0,0,0,1
1090923,0,0,0,1
729884,0,0,0,1
425339,0,0,0,1
1755911,0,0,0,1
1399000,0,0,0,1
482059,0,0,0,1
301603,0,0,0,1
1183796,0,0,0,1
1460872,0,0,0,1
1410193,0,0,0,1
900907,0,0,0,1
1700649,0,0,0,1
414614,0,0,0,1
1447470,0,0,0,1
1132107,0,0,0,1
571941,0,0,0,1
639785,0,0,0,1
1701049,0,0,0,1
1496562,0,0,0,1
1595876,0,0,0,1
635189,0,0,0,1
191800,0,0,0,1
1623629,0,0,0,1
1567571,0,0,0,1
289183,0,0,0,1
995180,0,0,0,1
1308983,0,0,0,1
1512834,0,0,0,1
1726363,0,0,0,1
301554,0,0,0,1
1238690,0,0,0,1
768389,0,0,0,1
60986,0,0,0,1
1213130,0,0,0,1
311466,0,0,0,1
950615,0,0,0,1
1518983,0,0,0,1
1354859,0,0,0,1
536504,0,0,0,1
1354616,0,0,0,1
1776075,0,0,0,1
757198,0,0,0,1
1199539,0,0,0,1
1398057,0,0,0,1
295541,0,0,0,1
1118440,0,0,0,1
386962,0,0,0,1
1655704,0,0,0,1
213095,0,0,0,1
1086769,0,0,0,1
1637317,0,0,0,1
911401,0,0,0,1
1323643,0,0,0,1
198650,0,0,0,1
1425572,0,0,0,1
1139407,0,0,0,1
1024778,0,0,0,1
232561,0,0,0,1
32051,0,0,0,1
1163208,0,0,0,1
454542,0,0,0,1
1600680,0,0,0,1
809977,0,0,0,1
672072,0,0,0,1
185829,0,0,0,1
945593,0,0,0,1
1197613,0,0,0,1
427547,0,0,0,1
1721550,0,0,0,1
1689151,0,0,0,1
1713569,0,0,0,1
1779554,0,0,0,1
812479,0,0,0,1
351304,0,0,0,1
301229,0,0,0,1
1162607,0,0,0,1
67862,0,0,0,1
1093460,0,0,0,1
964198,0,0,0,1
832726,0,0,0,1
787694,0,0,0,1
719993,0,0,0,1
1752414,0,0,0,1
1702181,0,0,0,1
1666414,0,0,0,1
1020410,0,0,0,1
900502,0,0,0,1
285697,0,0,0,1
1166752,0,0,0,1
1695897,0,0,0,1
665486,0,0,0,1
96349,0,0,0,1
168197,0,0,0,1
982885,0,0,0,1
1569533,0,0,0,1
50740,0,0,0,1
1126149,0,0,0,1
571464,0,0,0,1
220609,0,0,0,1
1549174,0,0,0,1
1554209,0,0,0,1
246365,0,0,0,1
1161046,0,0,0,1
1098812,0,0,0,1
815506,0,0,0,1
591906,0,0,0,1
1408759,0,0,0,1
1689576,0,0,0,1
206921,0,0,0,1
297789,0,0,0,1
343686,0,0,0,1
1013751,0,0,0,1
1707950,0,0,0,1
918877,0,0,0,1
1543436,0,0,0,1
1207618,0,0,0,1
1682333,0,0,0,1
1215924,0,0,0,1
300769,0,0,0,1
243635,0,0,0,1
278596,0,0,0,1
603326,0,0,0,1
605265,0,0,0,1
791953,0,0,0,1
555281,0,0,0,1
919244,0,0,0,1
658068,0,0,0,1
329627,0,0,0,1
833968,0,0,0,1
1179971,0,0,0,1
7900,0,0,0,1
1332447,0,0,0,1
1520283,0,0,0,1
1263712,0,0,0,1
1295970,0,0,0,1
522661,0,0,0,1
1721987,0,0,0,1
520944,0,0,0,1
153174,0,0,0,1
1438999,0,0,0,1
100187,0,0,0,1
1660446,0,0,0,1
819307,0,0,0,1
860434,0,0,0,1
400891,0,0,0,1
79259,0,0,0,1
987886,0,0,0,1
1006644,0,0,0,1
933911,0,0,0,1
893163,0,0,0,1
315329,0,0,0,1
1042860,0,0,0,1
1216977,0,0,0,1
474242,0,0,0,1
359122,0,0,0,1
1422874,0,0,0,1
1012403,0,0,0,1
255606,0,0,0,1
330922,0,0,0,1
126133,0,0,0,1
1484394,0,0,0,1
17017,0,0,0,1
1715741,0,0,0,1
955914,0,0,0,1
731642,0,0,0,1
1003212,0,0,0,1
843329,0,0,0,1
896614,0,0,0,1
880109,0,0,0,1
351579,0,0,0,1
542000,0,0,0,1
670271,0,0,0,1
397065,0,0,0,1
280307,0,0,0,1
1672242,0,0,0,1
487079,0,0,0,1
1692239,0,0,0,1
1376371,0,0,0,1
399031,0,0,0,1
1200015,0,0,0,1
475343,0,0,0,1
882225,0,0,0,1
1438428,0,0,0,1
752448,0,0,0,1
207363,0,0,0,1
137817,0,0,0,1
536269,0,0,0,1
261815,0,0,0,1
106054,0,0,0,1
1071133,0,0,0,1
1682166,0,0,0,1
1275037,0,0,0,1
603188,0,0,0,1
639994,0,0,0,1
794606,0,0,0,1
455078,0,0,0,1
212956,0,0,0,1
1640893,0,0,0,1
12148,0,0,0,1
1481624,0,0,0,1
42243,0,0,0,1
387659,0,0,0,1
1682230,0,0,0,1
923162,0,0,0,1
153692,0,0,0,1
267234,0,0,0,1
644443,0,0,0,1
776310,0,0,0,1
1026715,0,0,0,1
1790494,0,0,0,1
672574,0,0,0,1
1756635,0,0,0,1
852870,0,0,0,1
877438,0,0,0,1
1694075,0,0,0,1
331439,0,0,0,1
1367085,0,0,0,1
920993,0,0,0,1
1060119,0,0,0,1
279480,0,0,0,1
1242503,0,0,0,1
867721,0,0,0,1
247800,0,0,0,1
1169404,0,0,0,1
1139564,0,0,0,1
1457431,0,0,0,1
1318645,0,0,0,1
433490,0,0,0,1
1351673,0,0,0,1
202869,0,0,0,1
914781,0,0,0,1
1793488,0,0,0,1
1366021,0,0,0,1
1616109,0,0,0,1
958484,0,0,0,1
567470,0,0,0,1
181043,0,0,0,1
1621432,0,0,0,1
761067,0,0,0,1
976234,0,0,0,1
155085,0,0,0,1
1052639,0,0,0,1
920805,0,0,0,1
396543,0,0,0,1
663230,0,0,0,1
379223,0,0,0,1
852178,0,0,0,1
1787710,0,0,0,1
689366,0,0,0,1
294871,0,0,0,1
788563,0,0,0,1
21200,0,0,0,1
1626708,0,0,0,1
933692,0,0,0,1
814281,0,0,0,1
1024751,0,0,0,1
320625,0,0,0,1
411604,0,0,0,1
94404,0,0,0,1
1793864,0,0,0,1
976841,0,0,0,1
1387543,0,0,0,1
1192974,0,0,0,1
460001,0,0,0,1
314626,0,0,0,1
1672890,0,0,0,1
1775513,0,0,0,1
1637224,0,0,0,1
1355725,0,0,0,1
1564363,0,0,0,1
1067032,0,0,0,1
72871,0,0,0,1
1139058,0,0,0,1
274405,0,0,0,1
254128,0,0,0,1
539884,0,0,0,1
1506788,0,0,0,1
1379465,0,0,0,1
1377917,0,0,0,1
744780,0,0,0,1
863449,0,0,0,1
1775952,0,0,0,1
920281,0,0,0,1
312712,0,0,0,1
1205137,0,0,0,1
1773171,0,0,0,1
475614,0,0,0,1
27012,0,0,0,1
137945,0,0,0,1
1542203,0,0,0,1
1203013,0,0,0,1
1103829,0,0,0,1
625047,0,0,0,1
1444419,0,0,0,1
1032351,0,0,0,1
478918,0,0,0,1
995662,0,0,0,1
1036087,0,0,0,1
1784619,0,0,0,1
1035194,0,0,0,1
1793143,0,0,0,1
771916,0,0,0,1
942957,0,0,0,1
1763867,0,0,0,1
755099,0,0,0,1
1695251,0,0,0,1
587775,0,0,0,1
886081,0,0,0,1
1594019,0,0,0,1
1767620,0,0,0,1
1284241,0,0,0,1
574832,0,0,0,1
1261952,0,0,0,1
934070,0,0,0,1
1206703,0,0,0,1
427385,0,0,0,1
877272,0,0,0,1
498807,0,0,0,1
403425,0,0,0,1
89024,0,0,0,1
1755877,0,0,0,1
993913,0,0,0,1
262542,0,0,0,1
704871,0,0,0,1
950004,0,0,0,1
787490,0,0,0,1
662406,0,0,0,1
678902,0,0,0,1
1155051,0,0,0,1
1472593,0,0,0,1
243019,0,0,0,1
368147,0,0,0,1
105932,0,0,0,1
1083884,0,0,0,1
419579,0,0,0,1
1158849,0,0,0,1
1460452,0,0,0,1
731606,0,0,0,1
632203,0,0,0,1
890488,0,0,0,1
44521,0,0,0,1
1111139,0,0,0,1
558344,0,0,0,1
1720118,0,0,0,1
1602418,0,0,0,1
1598522,0,0,0,1
583077,0,0,0,1
1309293,0,0,0,1
1503174,0,0,0,1
1749170,0,0,0,1
654417,0,0,0,1
49366,0,0,0,1
901833,0,0,0,1
477422,0,0,0,1
282764,0,0,0,1
1191927,0,0,0,1
368914,0,0,0,1
708244,0,0,0,1
1001799,0,0,0,1
376857,0,0,0,1
1643233,0,0,0,1
585458,0,0,0,1
1445541,0,0,0,1
1366657,0,0,0,1
876056,0,0,0,1
1781158,0,0,0,1
425091,0,0,0,1
1658483,0,0,0,1
1746849,0,0,0,1
256907,0,0,0,1
213066,0,0,0,1
95072,0,0,0,1
479695,0,0,0,1
1579807,0,0,0,1
481635,0,0,0,1
1590019,0,0,0,1
1218515,0,0,0,1
532561,0,0,0,1
1004416,0,0,0,1
65010,0,0,0,1
1164281,0,0,0,1
1478229,0,0,0,1
567779,0,0,0,1
52306,0,0,0,1
607838,0,0,0,1
450752,0,0,0,1
932488,0,0,0,1
1685773,0,0,0,1
768970,0,0,0,1
818644,0,0,0,1
696120,0,0,0,1
1458648,0,0,0,1
22388,0,0,0,1
716837,0,0,0,1
1737553,0,0,0,1
855658,0,0,0,1
1366603,0,0,0,1
1025954,0,0,0,1
942481,0,0,0,1
352467,0,0,0,1
1404203,0,0,0,1
1686269,0,0,0,1
19412,0,0,0,1
800414,0,0,0,1
1371281,0,0,0,1
1710625,0,0,0,1
1006791,0,0,0,1
515660,0,0,0,1
764221,0,0,0,1
1175373,0,0,0,1
1491467,0,0,0,1
1768140,0,0,0,1
208135,0,0,0,1
1648843,0,0,0,1
1104375,0,0,0,1
733788,0,0,0,1
999528,0,0,0,1
1204514,0,0,0,1
797127,0,0,0,1
191901,0,0,0,1
848452,0,0,0,1
1047215,0,0,0,1
318956,0,0,0,1
580460,0,0,0,1
835225,0,0,0,1
1100134,0,0,0,1
799281,0,0,0,1
1101459,0,0,0,1
1346058,0,0,0,1
5096,0,0,0,1
181109,0,0,0,1
454770,0,0,0,1
184065,0,0,0,1
162744,0,0,0,1
588507,0,0,0,1
619807,0,0,0,1
924844,0,0,0,1
1556518,0,0,0,1
624188,0,0,0,1
447724,0,0,0,1
760729,0,0,0,1
1726443,0,0,0,1
807121,0,0,0,1
1206597,0,0,0,1
1679188,0,0,0,1
436876,0,0,0,1
462205,0,0,0,1
1671387,0,0,0,1
1160478,0,0,0,1
982529,0,0,0,1
672657,0,0,0,1
1096630,0,0,0,1
1107309,0,0,0,1
1349791,0,0,0,1
1291216,0,0,0,1
1406230,0,0,0,1
1091938,0,0,0,1
473705,0,0,0,1
1322495,0,0,0,1
344914,0,0,0,1
1084617,0,0,0,1
1579791,0,0,0,1
1118143,0,0,0,1
412418,0,0,0,1
359820,0,0,0,1
1777745,0,0,0,1
1372392,0,0,0,1
1574944,0,0,0,1
1416182,0,0,0,1
397378,0,0,0,1
562926,0,0,0,1
482261,0,0,0,1
1171334,0,0,0,1
1714743,0,0,0,1
1680698,0,0,0,1
40786,0,0,0,1
525346,0,0,0,1
979961,0,0,0,1
884354,0,0,0,1
518065,0,0,0,1
357604,0,0,0,1
1138904,0,0,0,1
63470,0,0,0,1
1653670,0,0,0,1
476755,0,0,0,1
841619,0,0,0,1
673316,0,0,0,1
82688,0,0,0,1
371455,0,0,0,1
1620157,0,0,0,1
228391,0,0,0,1
1665194,0,0,0,1
1748649,0,0,0,1
957697,0,0,0,1
265439,0,0,0,1
584581,0,0,0,1
393633,0,0,0,1
1655303,0,0,0,1
331425,0,0,0,1
150038,0,0,0,1
675011,0,0,0,1
571543,0,0,0,1
566836,0,0,0,1
949746,0,0,0,1
383314,0,0,0,1
899106,0,0,0,1
1532950,0,0,0,1
140245,0,0,0,1
978310,0,0,0,1
188371,0,0,0,1
1454745,0,0,0,1
163989,0,0,0,1
7084,0,0,0,1
1491931,0,0,0,1
836444,0,0,0,1
1315949,0,0,0,1
74769,0,0,0,1
313231,0,0,0,1
1203150,0,0,0,1
334096,0,0,0,1
744728,0,0,0,1
1771448,0,0,0,1
1058726,0,0,0,1
1499464,0,0,0,1
323652,0,0,0,1
156793,0,0,0,1
946095,0,0,0,1
1404930,0,0,0,1
1127003,0,0,0,1
1510178,0,0,0,1
1665954,0,0,0,1
986186,0,0,0,1
1732102,0,0,0,1
73747,0,0,0,1
927530,0,0,0,1
1359125,0,0,0,1
248804,0,0,0,1
785984,0,0,0,1
443234,0,0,0,1
898129,0,0,0,1
440206,0,0,0,1
1528691,0,0,0,1
890308,0,0,0,1
144213,0,0,0,1
113625,0,0,0,1
817797,0,0,0,1
1453561,0,0,0,1
1627164,0,0,0,1
976754,0,0,0,1
89784,0,0,0,1
1710269,0,0,0,1
988133,0,0,0,1
605408,0,0,0,1
1700992,0,0,0,1
458018,0,0,0,1
236781,0,0,0,1
499143,0,0,0,1
734490,0,0,0,1
1615542,0,0,0,1
1418572,0,0,0,1
1063685,0,0,0,1
1749126,0,0,0,1
649752,0,0,0,1
797313,0,0,0,1
1543476,0,0,0,1
660142,0,0,0,1
32605,0,0,0,1
310449,0,0,0,1
1017522,0,0,0,1
925017,0,0,0,1
1151441,0,0,0,1
248782,0,0,0,1
1751243,0,0,0,1
858046,0,0,0,1
763931,0,0,0,1
480324,0,0,0,1
956840,0,0,0,1
1792719,0,0,0,1
1570509,0,0,0,1
317948,0,0,0,1
1108928,0,0,0,1
295784,0,0,0,1
986861,0,0,0,1
1371340,0,0,0,1
1372879,0,0,0,1
130983,0,0,0,1
1113338,0,0,0,1
719737,0,0,0,1
983086,0,0,0,1
1298881,0,0,0,1
1060693,0,0,0,1
836972,0,0,0,1
711156,0,0,0,1
1592081,0,0,0,1
1362893,0,0,0,1
1036320,0,0,0,1
406572,0,0,0,1
417340,0,0,0,1
266500,0,0,0,1
315956,0,0,0,1
298561,0,0,0,1
307113,0,0,0,1
1348667,0,0,0,1
454189,0,0,0,1
206148,0,0,0,1
296368,0,0,0,1
762169,0,0,0,1
240579,0,0,0,1
1204151,0,0,0,1
1062199,0,0,0,1
1692648,0,0,0,1
567493,0,0,0,1
606454,0,0,0,1
1756423,0,0,0,1
37453,0,0,0,1
1712149,0,0,0,1
1100087,0,0,0,1
1350289,0,0,0,1
1020601,0,0,0,1
174031,0,0,0,1
958071,0,0,0,1
769717,0,0,0,1
708516,0,0,0,1
1400855,0,0,0,1
1148753,0,0,0,1
1433516,0,0,0,1
28776,0,0,0,1
1690506,0,0,0,1
30450,0,0,0,1
1523100,0,0,0,1
433965,0,0,0,1
1342240,0,0,0,1
123541,0,0,0,1
856948,0,0,0,1
821455,0,0,0,1
194114,0,0,0,1
974507,0,0,0,1
228295,0,0,0,1
1772974,0,0,0,1
701221,0,0,0,1
1575616,0,0,0,1
315275,0,0,0,1
1470788,0,0,0,1
1759677,0,0,0,1
296058,0,0,0,1
398682,0,0,0,1
1113771,0,0,0,1
489024,0,0,0,1
1207743,0,0,0,1
502801,0,0,0,1
164241,0,0,0,1
1330893,0,0,0,1
1037583,0,0,0,1
1342835,0,0,0,1
248413,0,0,0,1
29936,0,0,0,1
545961,0,0,0,1
874323,0,0,0,1
1528606,0,0,0,1
1070967,0,0,0,1
1616246,0,0,0,1
1319774,0,0,0,1
1506117,0,0,0,1
1052421,0,0,0,1
857128,0,0,0,1
1408718,0,0,0,1
163403,0,0,0,1
342448,0,0,0,1
883070,0,0,0,1
186666,0,0,0,1
4309,0,0,0,1
1433928,0,0,0,1
1007693,0,0,0,1
858927,0,0,0,1
412318,0,0,0,1
97759,0,0,0,1
1378936,0,0,0,1
1226102,0,0,0,1
1088044,0,0,0,1
629412,0,0,0,1
1185184,0,0,0,1
323304,0,0,0,1
311769,0,0,0,1
557314,0,0,0,1
514534,0,0,0,1
349980,0,0,0,1
407651,0,0,0,1
1180201,0,0,0,1
142840,0,0,0,1
1269666,0,0,0,1
184336,0,0,0,1
1540135,0,0,0,1
1054263,0,0,0,1
1251182,0,0,0,1
102079,0,0,0,1
982788,0,0,0,1
1015826,0,0,0,1
1500414,0,0,0,1
1114069,0,0,0,1
233126,0,0,0,1
1761955,0,0,0,1
428472,0,0,0,1
376084,0,0,0,1
1177916,0,0,0,1
1194613,0,0,0,1
273531,0,0,0,1
212945,0,0,0,1
534137,0,0,0,1
903324,0,0,0,1
777651,0,0,0,1
287797,0,0,0,1
939070,0,0,0,1
664424,0,0,0,1
1339838,0,0,0,1
1096927,0,0,0,1
1634124,0,0,0,1
1665169,0,0,0,1
1686141,0,0,0,1
47298,0,0,0,1
1061621,0,0,0,1
14200,0,0,0,1
493840,0,0,0,1
13989,0,0,0,1
969741,0,0,0,1
1089556,0,0,0,1
79306,0,0,0,1
1747965,0,0,0,1
1697561,0,0,0,1
922672,0,0,0,1
767382,0,0,0,1
1072479,0,0,0,1
664546,0,0,0,1
385656,0,0,0,1
1485368,0,0,0,1
348601,0,0,0,1
684633,0,0,0,1
534763,0,0,0,1
1659803,0,0,0,1
1654845,0,0,0,1
357842,0,0,0,1
473872,0,0,0,1
359660,0,0,0,1
1133501,0,0,0,1
113088,0,0,0,1
1109770,0,0,0,1
274027,0,0,0,1
288806,0,0,0,1
75196,0,0,0,1
776416,0,0,0,1
1114613,0,0,0,1
248399,0,0,0,1
1548920,0,0,0,1
1425815,0,0,0,1
545324,0,0,0,1
310070,0,0,0,1
146240,0,0,0,1
1438260,0,0,0,1
218368,0,0,0,1
1498995,0,0,0,1
1049736,0,0,0,1
593475,0,0,0,1
473333,0,0,0,1
1781106,0,0,0,1
541679,0,0,0,1
1757760,0,0,0,1
77885,0,0,0,1
1391832,0,0,0,1
172842,0,0,0,1
1612234,0,0,0,1
599102,0,0,0,1
575325,0,0,0,1
110626,0,0,0,1
686242,0,0,0,1
1339577,0,0,0,1
1031010,0,0,0,1
802128,0,0,0,1
79502,0,0,0,1
1052757,0,0,0,1
1457518,0,0,0,1
1294760,0,0,0,1
183513,0,0,0,1
911965,0,0,0,1
392167,0,0,0,1
92837,0,0,0,1
197942,0,0,0,1
735703,0,0,0,1
1746420,0,0,0,1
1292214,0,0,0,1
1780859,0,0,0,1
1792804,0,0,0,1
1757687,0,0,0,1
141472,0,0,0,1
689897,0,0,0,1
737693,0,0,0,1
1639303,0,0,0,1
597547,0,0,0,1
85411,0,0,0,1
1223855,0,0,0,1
542602,0,0,0,1
761189,0,0,0,1
1155521,0,0,0,1
979799,0,0,0,1
1037941,0,0,0,1
157547,0,0,0,1
1305372,0,0,0,1
1353358,0,0,0,1
380574,0,0,0,1
884069,0,0,0,1
1513975,0,0,0,1
614321,0,0,0,1
407918,0,0,0,1
532176,0,0,0,1
970436,0,0,0,1
1651027,0,0,0,1
231527,0,0,0,1
92059,0,0,0,1
1000430,0,0,0,1
1763388,0,0,0,1
956121,0,0,0,1
289108,0,0,0,1
195302,0,0,0,1
29058,0,0,0,1
608819,0,0,0,1
84798,0,0,0,1
806848,0,0,0,1
24731,0,0,0,1
555437,0,0,0,1
1752400,0,0,0,1
1514137,0,0,0,1
741294,0,0,0,1
1178540,0,0,0,1
1786740,0,0,0,1
917616,0,0,0,1
1629350,0,0,0,1
867640,0,0,0,1
1591067,0,0,0,1
870280,0,0,0,1
74409,0,0,0,1
1645673,0,0,0,1
1167872,0,0,0,1
60378,0,0,0,1
1360537,0,0,0,1
